"Index","Points:0","Points:1","Points:2","T"
0,1.9504,0.022594,-0.04249,372.72
1,4.9084,-0.032283,0.0034205999999999998,264.51
2,5.774,-0.044548000000000004,-0.064555,252.08
3,5.7653,-0.041288,-0.053849,252.55
4,5.7908,-0.040817,-0.059945000000000005,252.08
5,4.564,-0.0021739,0.041463,270.15
6,6.8604,-0.07120800000000001,-0.037883,243.21
7,0.74225,0.08534800000000001,-0.030557,684.11
8,6.359,-0.033797,0.051221,248.48
9,6.3474,-0.028867,0.069625,248.26
10,6.3405,-0.031744,0.062036,248.46
11,5.8546,-0.022387,-0.017190999999999998,252.48
12,6.7813,-0.05255599999999999,0.10189,244.31
13,6.7799,-0.077028,0.10076,243.38
14,4.2781,0.018019999999999998,0.0082249,276.6
15,0.30615,0.011618999999999999,-0.025441,676.6
16,6.1375,0.036215,-0.0018456,250.45
17,6.7846,-0.019974000000000002,0.01494,245.39
18,3.0415,-0.026771,-0.019278999999999998,309.6
19,2.1463,-0.045933,-0.0024794,365.35
20,5.0812,0.017741,0.029826,261.93
21,4.0435,-0.068134,0.0092523,276.35
22,4.0264,-0.078096,0.010945,276.1
23,4.0427,-0.062523,0.006442699999999999,278.9
24,1.7371,-0.022113999999999998,-0.033984,401.25
25,0.40515,0.06704299999999999,0.089016,689.33
26,4.2624,-0.081032,-0.035227,269.01
27,4.2752,-0.07279400000000001,-0.02224,268.8
28,4.2746,-0.088491,-0.013955,266.91
29,0.5553899999999999,-0.09693,0.017740000000000002,695.0
30,2.9317,0.020522,-0.025631,317.06
31,5.9928,-0.082322,-0.024719,250.11
32,5.9783,-0.082571,-0.04448,250.3
33,5.6083,-0.01832,0.030554,254.87
34,0.34600000000000003,0.080041,-0.022975,680.66
35,5.3389,0.046595,0.075934,255.54
36,4.1874,0.016496,0.016604,278.59
37,5.9468,-0.068664,-0.03752,251.06
38,6.3592,0.033319999999999995,-0.077317,246.71
39,6.3379,0.033221,-0.06451,247.38
40,6.3398,0.0352,-0.078062,246.83
41,6.3417,-0.072154,-0.041939,247.71
42,4.1509,0.032050999999999996,-0.017078,277.57
43,3.8856,-0.025729000000000002,0.086011,276.69
44,3.8813,-0.045872,0.071087,277.43
45,3.8759,-0.032374,0.081993,277.76
46,5.7617,0.031812,0.013325,253.88
47,4.2277,0.038693,-0.038786,271.15
48,0.39559,-0.013219,-0.14184000000000002,696.72
49,4.7168,-0.0044407,-0.038219,265.6
50,0.62255,-0.057812999999999996,-0.12286,693.97
51,4.8696,-0.039247000000000004,-0.022751,263.74
52,3.0998,0.041375,0.028551999999999998,305.66
53,1.1936,0.0028510000000000002,-0.044569,520.59
54,1.22,0.027101,-0.026031,558.9
55,0.20898000000000003,0.1145,0.054323,647.37
56,0.9689399999999999,-0.029194,0.037147,584.77
57,0.48572,0.050058,-0.090312,694.19
58,0.20961,0.01602,-0.11815,629.66
59,2.75,0.020791,0.026133,325.17
60,6.0482,0.048347,0.017938,251.05
61,4.2624,0.0246,-0.029207999999999998,274.93
62,4.9639,0.012706,0.043403,263.28
63,3.0651,-0.033076,-0.034527999999999996,307.14
64,6.1739999999999995,0.013772,-0.00060091,250.1
65,0.43585,0.10603,-0.027714999999999997,690.46
66,4.4015,-0.014187,0.0082451,273.2
67,0.19147999999999998,0.0032973,0.060002999999999994,618.45
68,7.1241,0.0088215,0.077201,241.63
69,7.1097,-0.010706,0.07437200000000001,241.76
70,6.087000000000001,0.094041,0.053509,248.11
71,6.0982,0.11338,0.06315,246.83
72,0.40128,0.10912000000000001,-0.02393,687.53
73,1.5241,0.028886000000000002,-0.009051299999999998,512.19
74,0.3692,0.021744,0.091376,683.82
75,1.4946,0.00634,-0.037802999999999996,457.64
76,1.7382,0.013022,0.050949,390.52
77,5.3384,0.004847,0.055552,258.06
78,0.8696299999999999,0.014343,-0.070579,551.73
79,0.52204,-0.07946,0.13781,697.21
80,1.2106,-0.0039784,0.033622000000000006,578.95
81,3.6225,0.029748,0.046617,290.73
82,3.6125,0.029307999999999997,0.046909,291.61
83,3.6289999999999996,0.039089,0.061320000000000006,285.43
84,0.65915,-0.045268,-0.09832300000000001,693.92
85,1.119,-0.044319,0.021285,506.99
86,4.8006,-0.032579000000000004,-0.005956899999999999,265.94
87,5.5493,-0.041622,0.042457999999999996,255.38
88,0.40664,0.044014,-0.086258,688.88
89,3.3897,-0.033283,0.0079167,298.8
90,3.3625,-0.018381,0.040264,296.21
91,5.1112,-0.014738,-0.067866,258.08
92,0.3353,-0.028336,0.011852,676.61
93,0.5434899999999999,0.089398,0.006969400000000001,696.04
94,3.6084,0.059319000000000004,0.0086506,288.19
95,0.5350699999999999,-0.028579000000000004,-0.011511,696.77
96,7.167999999999999,-0.018984,-0.035088999999999995,240.84
97,7.1609,-0.038659,-0.047534,240.04
98,0.27336,-0.019291,0.079733,669.64
99,6.1383,-0.033806,0.0078116,250.09
100,0.47617,0.022087,-0.16221,698.1
101,6.1694,-0.09392,0.016302,248.4
102,6.1769,-0.074279,0.028734,249.01
103,3.784,-0.017328,-0.049339999999999995,285.83
104,1.4525,0.033119,0.036427,431.43
105,0.3939,-0.0017562,-0.032368,687.76
106,1.1302,-0.00044646,-0.022973,630.7
107,6.3668,-0.07448400000000001,-0.038488999999999995,247.45
108,5.5933,-0.004478899999999999,0.054644000000000005,254.59
109,5.3079,-0.054851,0.019141,257.97
110,0.49956999999999996,0.055666999999999994,-0.097571,695.01
111,7.0323,-0.11044000000000001,0.035321,240.07
112,7.0289,-0.090711,0.021224,240.79
113,3.8563,-0.047664,-0.012039,284.39
114,0.88341,0.069714,-0.011659000000000001,567.98
115,1.2301,-0.026144999999999998,0.025358000000000002,544.01
116,3.7171,-0.033119,-0.022427000000000002,287.8
117,6.6186,-0.05379400000000001,-0.03816,245.94
118,5.8712,-0.044994,-0.09537799999999999,251.16
119,5.8663,-0.067138,-0.086365,250.79
120,4.2554,0.029536,-0.015236000000000001,275.98
121,3.9591,-0.027126,-0.022428999999999998,282.45
122,0.31843,0.005097399999999999,0.10870999999999999,679.27
123,3.1878,0.026266,0.026352999999999998,305.73
124,1.0721,0.02547,0.027245,601.34
125,6.6319,-0.12515,0.017721,244.22
126,6.6184,-0.11199999999999999,0.0023281999999999995,245.01
127,1.5449,-0.023866,0.050008,412.67
128,2.2434,-0.05414600000000001,0.027382,343.7
129,2.2532,-0.055652,0.020587,341.82
130,2.2668,-0.05899600000000001,0.014825,341.15
131,0.31323,0.018728,-0.071357,674.31
132,5.4193,-0.037706,-0.037814,256.08
133,4.5815,0.058671,0.0085735,265.64
134,3.9223,0.044851999999999996,0.012516,283.3
135,5.2289,0.03978,0.01499,258.6
136,5.3447,0.016319999999999998,-0.025318,257.48
137,0.46857,0.06855599999999999,-0.011124,693.09
138,1.8824,0.015527000000000001,0.00013238,448.81
139,0.58543,0.10488,-0.060222000000000005,695.72
140,2.2389,-0.017685,0.028052999999999998,372.11
141,0.35045,0.10447999999999999,0.061614999999999996,678.83
142,0.22455999999999998,-0.050805,-0.015892,648.7
143,4.8869,0.040282,-0.011515000000000001,263.2
144,1.4712,0.013597,0.040003,454.15
145,1.6742,0.0031425,0.036939,448.71
146,3.4794,-0.038723,0.035901,291.93
147,7.2344,0.024534999999999998,-0.045085,239.61
148,7.2416,0.032080000000000004,-0.030951999999999997,239.71
149,7.2441,0.033558,-0.024424,239.72
150,6.9658,0.040583999999999995,-0.020702,242.74
151,4.4371,0.0025203000000000005,-0.033935,269.64
152,0.36418,0.12846,0.02175,695.96
153,3.4415,0.040037,-0.008968700000000001,297.87
154,4.9085,0.073361,0.02572,259.71
155,4.8264,-0.010548,0.0044297,265.85
156,0.60853,0.12571,-0.0023394,695.08
157,0.19249000000000002,0.046116000000000004,-0.0050918,616.14
158,2.3339,0.035761,-0.0057128,347.8
159,0.80979,-0.060851999999999996,0.016344,672.96
160,6.7165,0.01845,0.074464,245.14
161,0.77913,-0.055919,0.07166499999999999,638.78
162,6.4867,0.10749,-0.0038743000000000002,244.83
163,6.4853,0.12989,-0.012894999999999998,244.59
164,3.1947,0.00096902,0.015877000000000002,307.21
165,2.4089,-0.022442,0.007626699999999999,355.69
166,0.61279,0.095228,0.007172700000000001,695.51
167,5.3418,0.031091000000000004,-0.009915299999999998,258.04
168,4.6080000000000005,0.017619,-0.0397,266.47
169,4.6068,0.014731000000000001,-0.045875,267.25
170,4.6007,0.034017,-0.051403,264.48
171,0.41975,0.10347999999999999,-0.084258,690.14
172,0.36656,-0.063292,-0.0569,681.86
173,0.54993,0.048208,-0.017537999999999998,700.16
174,0.65283,-0.12535,-0.018874000000000002,690.14
175,2.4996,-0.00093573,0.03798,341.36
176,1.4169,0.031238,0.018927,512.49
177,1.2229,-0.010392,0.024406,601.99
178,3.1267,-0.003091,-0.028043000000000002,309.99
179,2.2649,-0.012447,0.0062081,375.35
180,6.8232,-0.026414999999999998,0.01936,245.04
181,6.4272,-0.092831,0.049405000000000004,245.28
182,2.6404,-0.021878,-0.039029,329.0
183,3.4709,-0.0036469000000000002,0.01083,296.37
184,2.292,0.026954000000000002,-0.00023209999999999998,371.28
185,3.43,-0.044733999999999996,-0.001458,296.44
186,4.6247,0.0055401,0.0034982,268.95
187,5.029,-0.061584,-0.035172,259.76
188,6.4832,0.0025827,-0.0413,247.24
189,0.19355999999999998,-0.017974,0.098616,619.53
190,1.8328,-0.0089637,-0.0020863,458.45
191,4.3728,0.031767000000000004,0.02812,272.85
192,5.5366,-0.071036,-0.01965,254.53
193,5.5361,-0.07439,-0.012414,254.97
194,5.5216,-0.08711100000000001,-0.020288999999999998,254.51
195,0.47973000000000005,-0.13005,-0.056266,696.96
196,5.757999999999999,0.017409,0.026095,253.77
197,1.0496,0.022550999999999998,0.026231,617.56
198,6.834,0.081456,0.10872000000000001,241.75
199,6.8431,0.061541,0.098678,242.45
200,0.21871999999999997,-0.0033232,0.013231,636.9
201,4.8007,-0.0099235,-0.078417,262.68
202,4.7948,-0.020191999999999998,-0.07006799999999999,262.49
203,4.8096,-0.030889999999999997,-0.08112899999999999,260.02
204,4.6317,0.054602,-0.056438999999999996,264.49
205,3.1714,0.022983,0.0051494,308.8
206,0.59306,-0.041663,0.09448200000000001,695.59
207,1.8562,0.0092462,0.038907,398.22
208,0.42465,-0.14218,0.030799,696.24
209,7.3835,-0.042536000000000004,-0.048756,237.46
210,7.3723,-0.030313,-0.030844999999999997,237.9
211,2.1865,0.024454,0.0067363,382.01
212,5.849,0.003779,-0.034582999999999996,252.25
213,0.5826600000000001,-0.056015999999999996,0.089225,695.57
214,0.66804,0.034444,0.10305999999999998,693.29
215,2.5972,-0.0094229,0.03506,334.88
216,0.29256,0.10300999999999999,-0.035432,666.69
217,2.9208,-0.03863,0.023944999999999998,316.67
218,4.2892,0.0068066,0.036585,275.25
219,6.1639,-0.009533,-0.023003,249.9
220,0.30711,-0.10425,0.069725,678.81
221,5.5394,-0.02383,0.0070931,256.07
222,2.6125,-0.0095907,-0.010773,343.07
223,3.8285,0.061284000000000005,0.044483999999999996,280.46
224,3.8362,0.056625999999999996,0.02113,283.31
225,3.8392,0.06244500000000001,0.030918,279.94
226,3.425,-0.027173000000000003,0.009712100000000001,297.5
227,0.39389,0.037576,0.099737,687.82
228,0.52273,0.036888,-0.11539,695.08
229,6.4574,-0.0013355,0.1059,245.75
230,6.4555,0.012579,0.091696,246.9
231,6.4706,-0.0037281,0.10082,246.05
232,0.71825,0.1038,0.0038555,688.86
233,6.0902,-0.052235000000000004,0.022101,250.18
234,0.33082,0.047686,0.097514,676.38
235,6.1912,0.012001999999999999,-0.024607,249.75
236,3.6287,-0.031714,-0.005043,291.2
237,6.0707,-0.030162,-0.0005692000000000001,250.67
238,4.7576,0.059347000000000004,0.050283999999999995,261.13
239,4.7669999999999995,0.06681000000000001,0.027311000000000002,262.29
240,4.775,0.06861,0.045420999999999996,262.47
241,1.2065,-0.019313,-0.035673,544.84
242,0.46358,-0.11753,-0.098455,694.7
243,1.0985,-0.04785,-0.006636399999999999,534.15
244,6.7776,-0.059573,-0.02309,244.28
245,5.9726,0.046178,0.012702,251.49
246,6.9246,-0.044668,-0.08164099999999999,242.73
247,6.9299,-0.035861000000000004,-0.085573,242.65
248,6.9468,-0.042213,-0.077823,242.49
249,0.61716,-0.093181,0.06415599999999999,694.64
250,6.4785,-0.047307,0.028769,247.5
251,0.1798,0.041051,-0.038423,601.13
252,5.3484,0.0335,0.054599,256.34
253,3.8702,-0.021528,0.009648100000000001,286.63
254,1.6452,0.032768,0.047929,390.62
255,3.4468,0.011612,-0.038497,297.83
256,6.9602,0.02476,-0.054812,242.78
257,6.9538,0.038044,-0.07368200000000001,242.51
258,6.6592,0.010719,-0.0026753,246.31
259,5.1007,-0.037732999999999996,0.022809,261.14
260,3.6511,0.034457999999999996,-0.029102,288.61
261,1.5773,-0.028338,0.039537,419.43
262,0.8295600000000001,0.043033999999999996,-0.044291000000000004,671.36
263,3.9072,-0.009611399999999999,0.016082,285.16
264,6.3103,-0.047355,0.046966,248.6
265,3.9832,-0.026416000000000002,0.028418000000000002,281.67
266,6.7482,-0.06751900000000001,0.023606,245.1
267,6.7365,-0.066213,0.047624,245.13
268,6.7424,-0.063429,0.035554,245.01
269,5.87,-0.044873,-0.014894999999999999,252.31
270,4.7539,-0.053127999999999995,-0.018361000000000002,264.61
271,4.8617,-0.013456000000000001,0.0032729,265.33
272,1.4394,-0.0035671999999999995,-0.047349,441.37
273,2.5667,-0.010399,0.033348,333.43
274,3.531,-0.027624,-0.028743,293.64
275,0.5028199999999999,0.10777,0.010191,694.39
276,5.593,0.015256,0.035663,255.4
277,6.9801,0.012976,0.03916,243.32
278,6.5174,-0.10840999999999999,-0.040523,245.46
279,6.5115,-0.10047,-0.018462,246.07
280,0.45856,-0.071616,0.058475,692.33
281,6.3413,-0.01401,-0.014379,248.57
282,2.1965,0.0034220999999999995,0.047852,358.04
283,5.7018,-0.073791,-0.024013,252.97
284,1.3238,-0.00598,-0.0013765000000000001,607.2
285,3.1479,-0.017828,0.0040571999999999995,309.29
286,0.63621,0.015244999999999998,-0.12946,693.76
287,2.1569,-0.016089,-0.024894,380.95
288,1.0049,-0.02141,-0.017472,647.49
289,5.9071,-0.031961,-0.0030336,252.2
290,5.2204,-0.040514,-0.053439999999999994,257.75
291,0.44569,0.026080000000000002,0.07234299999999999,692.08
292,3.9418,0.037642,-0.0026245,283.82
293,6.9133,-0.057089,-0.029062,242.79
294,0.53575,-0.010597,-0.15566,696.96
295,0.30585,-0.050066,-0.010297,673.9
296,0.34295,-0.057808000000000005,0.018376,682.26
297,0.4388,0.076011,-0.052813,689.24
298,3.8427,-0.015628,0.028161000000000002,286.63
299,0.6369,-0.10570999999999998,-0.021435,695.21
300,3.6189999999999998,-0.024557,-0.018623,290.72
301,6.3031,0.08623,-0.048302,247.32
302,3.7793,-0.016323,0.0037260999999999996,288.73
303,4.171,0.00096148,0.015846000000000002,279.86
304,4.9448,-0.11256,-0.031104000000000003,256.53
305,4.9283,-0.09523,-0.027217,258.6
306,4.1632,0.010029000000000001,-0.018561,279.32
307,0.47933000000000003,0.11205,-0.013134999999999999,693.46
308,0.59186,-0.080234,-0.12057000000000001,695.77
309,0.51641,0.13053,0.028497,694.45
310,2.6655,-0.0065628,-0.025446,337.19
311,0.21124,0.026951999999999997,-0.08743300000000001,633.86
312,6.6259,0.1145,0.013975999999999999,243.85
313,6.6267,0.13287000000000002,-0.0014639000000000002,243.38
314,6.4746,0.084703,0.026598,245.24
315,5.4376,-0.036306,0.008817499999999999,257.4
316,4.7524,0.013481,-0.036585,264.93
317,7.1291,0.012209999999999999,0.047044,241.74
318,7.1469,0.018928,0.042093,241.39
319,7.1489,0.024523,0.050185,241.25
320,5.571000000000001,0.010704,0.023581,256.08
321,7.0831,0.0070354,-0.047087000000000004,241.73
322,7.0797,0.02055,-0.044795,241.75
323,7.1017,0.018088,-0.042008,241.51
324,5.9493,-0.023255,0.037732999999999996,251.54
325,2.2976,-0.053121,-0.0060639,339.13
326,5.8733,0.066445,-0.030791000000000002,251.89
327,5.8608,0.050969,-0.047413,251.66
328,5.8595,0.058296,-0.03596,251.95
329,5.4735,-0.028414,0.07067000000000001,256.02
330,0.29351,-0.0058584,0.074447,674.63
331,2.5886,0.010842000000000001,0.0048503999999999995,344.73
332,0.46768999999999994,-0.073372,0.042189,692.8
333,3.3535,0.0038790999999999995,0.027811000000000002,299.33
334,5.0297,-0.019895,-0.056464999999999994,260.58
335,5.1256,0.045064,-0.045501,258.52
336,5.1339,0.037413999999999996,-0.028295999999999998,259.02
337,5.1231,0.035406,-0.026813,259.41
338,6.4694,0.025943,0.058963,247.28
339,0.47217,-0.1209,-0.073547,693.55
340,1.7973,0.0090975,-0.025491999999999997,450.5
341,1.4249,-0.023625999999999998,-0.040739,456.08
342,1.5128,-0.027514,0.014469999999999998,506.09
343,5.8364,0.069741,0.08010700000000001,250.69
344,5.8516,0.06851499999999999,0.080634,250.65
345,5.8303,0.053402,0.080687,251.13
346,1.8386,-0.020599,-0.02707,427.04
347,6.0762,-0.078002,-0.061443,249.36
348,6.0721,-0.054862,-0.067375,249.47
349,3.4426,0.0019117000000000001,0.006350100000000001,298.15
350,5.8275,-0.06342300000000001,0.005862300000000001,252.29
351,7.0158,0.078877,0.011461,241.02
352,6.9955,0.078968,0.0028153,240.94
353,7.0126,0.066342,0.0074493,241.59
354,4.6662,-0.050677999999999994,0.046098,266.69
355,4.6717,-0.06552899999999999,0.063363,264.89
356,4.6795,-0.063598,0.053626,264.88
357,4.0989,0.016831,-0.049555,275.61
358,4.0894,0.027161,-0.050711,273.42
359,4.0806,0.020865,-0.065653,272.77
360,0.2277,0.008712600000000001,-0.004106,644.06
361,3.6872,-0.037584,-0.0071885000000000004,288.93
362,0.9044399999999999,0.0086549,-0.042121,658.66
363,5.5764,0.022354,-0.027039999999999998,255.15
364,2.8008,-0.01299,-0.013927000000000002,330.58
365,4.787,-0.0088455,-0.048017000000000004,264.94
366,4.796,-0.011043,-0.054949,263.73
367,4.7901,-0.029682,-0.057333,263.35
368,1.7512,0.043283999999999996,0.030425999999999998,393.43
369,6.5231,0.034752,0.020630000000000003,247.11
370,0.29646999999999996,0.081854,-0.094048,669.1
371,5.5145,-0.018289,0.032118,256.39
372,5.5656,0.0051643,-0.004348100000000001,255.54
373,4.2336,-0.022436,-0.0077196,277.5
374,6.2334,2.3308e-05,0.049182,249.48
375,0.31419,-0.044844999999999996,0.06537899999999999,678.59
376,1.751,-0.017152,-0.042143,400.5
377,0.43299,0.098321,-0.014469999999999998,690.23
378,4.5113,-0.036397000000000006,-0.016357,270.17
379,6.3295,-0.090775,0.00028688,247.75
380,2.5124,0.036153,0.044675,329.79
381,6.3435,0.13446,0.0047728,245.52
382,6.3328,0.1129,0.0031389,246.04
383,5.2845,0.031513,-0.036733999999999996,258.04
384,2.1848,0.027762000000000002,0.042468,355.01
385,5.3615,0.00068789,-0.06504,256.14
386,5.3518,0.010988,-0.047517000000000004,256.86
387,5.3559,0.008183800000000001,-0.047826,257.13
388,0.43405,0.09463300000000001,-0.11327999999999999,689.43
389,6.5099,0.12219000000000001,0.00229,244.05
390,6.5098,0.10195,-0.010156,244.84
391,4.0321,-0.050069,0.009569,280.58
392,0.38915,0.06514600000000001,-0.10987999999999999,684.07
393,4.7591,-0.016614,0.024057,267.2
394,0.39978,-0.1122,-0.060686000000000004,690.73
395,0.74803,0.098344,0.0030956,666.09
396,0.5165,-0.061389,-0.13176,695.38
397,0.45597,0.015075,-0.13263,692.53
398,5.7181,-0.028661000000000002,0.045905,253.21
399,4.3283,-0.032142000000000004,0.053433,271.73
400,6.3302,-0.07653099999999999,0.037742000000000005,247.48
401,0.41936999999999997,0.045612,-0.0244,689.05
402,0.51455,-0.040786,0.003885,694.79
403,0.28153,0.024038,0.10214,669.47
404,0.6179,-0.028397000000000002,-0.13401,694.27
405,0.53779,-0.014937,-0.069436,696.6
406,0.32946,-0.06472,-0.06678300000000001,676.72
407,5.5386,0.043199,-0.058762,254.19
408,2.9385,0.005349100000000001,-0.040182,314.25
409,0.24885,-0.043571,-0.05905,651.6
410,1.2758,0.022356,0.045452,466.41
411,6.7635,0.003995599999999999,0.059713,245.27
412,3.9776,-0.044476999999999996,0.011065,280.77
413,0.38719000000000003,0.073791,-0.07197100000000001,685.76
414,0.20074,-0.051896000000000005,-0.087719,624.34
415,2.556,-0.020215,-0.03249,338.26
416,2.5493,-0.041782,-0.039478,327.45
417,2.546,-0.025095,-0.032155,336.59
418,1.531,-0.023250999999999997,0.024850999999999998,478.39
419,1.8071,0.041711,-0.0032414,413.15
420,5.5226,0.064962,-0.0080367,254.92
421,1.8253,0.011389,0.028582999999999997,420.96
422,4.2121,0.0305,-0.0058844,277.59
423,0.43404,0.11517999999999999,0.033412,689.67
424,2.7091,-0.0279,0.025969,329.31
425,4.5172,0.038663,-0.045206,265.57
426,4.5339,0.053707000000000005,-0.033014,265.2
427,4.5202,0.055479999999999995,-0.038254,265.5
428,1.5118,-0.040958999999999995,-0.030073000000000003,424.8
429,5.4467,-0.028374,0.014750999999999998,257.44
