"Index","Points:0","Points:1","Points:2","T"
68584,0.20954,-0.018143,0.024997,638.41
68621,0.20786,-0.022539,0.044833,633.23
68630,0.20553000000000002,-0.023515,0.034081,634.11
68638,0.20798000000000003,-0.017709,0.058179999999999996,631.22
68640,0.20686,-0.031882,0.031932,633.3
68652,0.20686999999999997,-0.011290999999999999,0.049999,630.13
68653,0.20422,-0.020734,0.044087,630.29
68654,0.20343,-0.036093,0.041552,631.4
68655,0.20695999999999998,-0.005250899999999999,0.055139999999999995,631.13
68656,0.20524,-0.014931999999999999,0.048461000000000004,629.49
68627,0.2078,-0.034437999999999996,0.093638,633.59
68635,0.2102,-0.056337,0.092915,631.74
68636,0.21047,-0.06448999999999999,0.092261,631.51
68637,0.20972,-0.043345,0.11052999999999999,631.53
68650,0.20763,-0.051193,0.090519,630.19
68657,0.2068,-0.056653999999999996,0.10355999999999999,629.27
68669,0.20495,-0.070062,0.092004,626.72
68676,0.20348,-0.048407,0.10234,626.67
68696,0.20117000000000002,-0.038575,0.090019,625.24
68700,0.1999,-0.032837,0.098493,624.83
95339,0.20417000000000002,0.11589,0.054581,642.81
95394,0.20449,0.10945999999999999,0.064095,637.0
95435,0.20748000000000003,0.089727,0.061905999999999996,630.13
95436,0.20761,0.092622,0.075968,629.62
95449,0.20636,0.085161,0.069896,628.79
95476,0.20257999999999998,0.097097,0.07145800000000001,625.78
95478,0.20152,0.088713,0.06363300000000001,625.37
95494,0.20065999999999998,0.09700700000000001,0.070763,623.72
95575,0.18785,0.093666,0.048832,611.22
95604,0.18475,0.10091,0.056188999999999996,607.25
26875,0.20614000000000002,0.026311,-0.022871000000000002,634.73
26880,0.20713,0.028242000000000003,-0.0084509,633.42
26881,0.20725,0.023441,-0.012784,634.12
26891,0.20434000000000002,0.022924,-0.033204000000000004,632.47
26894,0.20440999999999998,0.027961,-0.025506,631.93
26897,0.20432,0.026160000000000003,-0.011715,631.54
26901,0.20639000000000002,0.033881,-0.018858,630.62
26904,0.20257,0.023297,-0.027195999999999998,631.55
26971,0.19783,0.035233,-0.011312000000000001,622.14
26989,0.19386,0.021909,-0.037246,620.85
