"Index","Points:0","Points:1","Points:2","T"
11151,0.18503,-0.071578,0.10658,608.8
11153,0.18515,-0.056680999999999995,0.032625,608.39
11156,0.18508,-0.059314,0.07449,607.45
11163,0.18353,-0.10868,0.034256,605.43
11166,0.18319000000000002,-0.086003,0.075806,605.55
11168,0.18353,-0.039479,0.037938,605.64
11169,0.18317,-0.051896000000000005,0.039074,605.76
6271,0.18515,0.033531,-0.063748,609.32
6272,0.18479,0.047144,-0.080675,609.3
6276,0.18444000000000002,0.030320999999999997,-0.078197,608.15
6278,0.18463,0.013241999999999999,-0.044233,606.83
6284,0.18397,0.030324,-0.065239,607.2
6294,0.18325,0.075852,-0.085513,605.45
6296,0.1829,0.039795,-0.054365,605.27
996,0.1843,-0.11690999999999999,-0.053449,607.49
998,0.18456,-0.07837999999999999,-0.09618099999999999,606.69
1001,0.18432,-0.12205999999999999,-0.021697,606.31
1002,0.18406,-0.10259000000000001,-0.046271,606.0
1014,0.18222,-0.088365,-0.088261,604.16
1023,0.18126,-0.07508200000000001,-0.049724000000000004,603.04
1024,0.18120999999999998,-0.06902,-0.094326,602.82
11165,0.18325,-0.0036295000000000003,0.10250999999999999,605.24
11189,0.18005,-0.024427,0.08794,602.04
11198,0.17956,-0.0071568,0.087143,600.98
16014,0.18486,0.031501999999999995,0.07839,608.32
16015,0.18513,0.016491,0.078253,607.72
16017,0.18500999999999998,0.048038,0.11148,606.86
16022,0.18432,0.004825100000000001,0.082965,606.51
6279,0.18415,0.058419000000000006,-0.040024000000000004,607.78
6280,0.18459,0.029626,-0.015191999999999999,607.27
6302,0.18254,0.029386000000000002,-0.014216999999999999,604.53
6308,0.18116,0.067444,-0.005139100000000001,603.16
6316,0.18083,0.04406,-0.01637,602.37
6322,0.17966,0.058277999999999996,-0.0147,601.04
6324,0.17927,0.06049500000000001,-0.020326,600.82
6286,0.18431,0.08655399999999999,-0.025564,606.78
6290,0.18392999999999998,0.10968,-0.029469,605.63
6293,0.18349000000000001,0.10052,-0.047318,605.52
6304,0.18204,0.078697,-0.025015,604.33
6312,0.18106,0.08390299999999999,-0.019065000000000002,602.9
6327,0.17908,0.10976,-0.0071628,600.34
16043,0.18157,0.12605999999999998,0.0073488,603.85
16018,0.18472,0.10199,0.07557699999999999,607.75
16020,0.18408,0.11488,0.050263999999999996,607.38
16025,0.18350999999999998,0.076964,0.048494,606.28
16031,0.18254,0.088889,0.03667,605.23
16033,0.18273,0.074362,0.095231,604.39
16038,0.182,0.09626699999999999,0.038484,604.86
16059,0.17984,0.08826200000000001,0.071038,600.91
11158,0.18437,-0.013277,0.039324,607.91
11180,0.18183,-0.020383000000000002,0.041615,603.52
11201,0.17914000000000002,-0.012275,0.034157,600.63
16023,0.18433,0.021518000000000002,0.045669,606.11
16029,0.18283,0.019158,0.014338,605.07
16037,0.18265,0.009875,0.039728,604.73
16065,0.18428,0.0018418,0.046636000000000004,608.2
993,0.1851,0.00042308,-0.08947999999999999,608.76
1007,0.18357,-0.004361199999999999,-0.06589,605.93
1008,0.18295,-0.014641,-0.083115,606.14
1010,0.18266,-0.023036,-0.085553,604.96
1016,0.18225999999999998,-0.026706999999999998,-0.11844,603.73
1041,0.1795,-0.042648,-0.096207,601.07
1042,0.17939000000000002,-0.0029170000000000003,-0.070094,600.96
994,0.18513,-0.04954,-0.0381,607.48
1003,0.18392999999999998,-0.044966000000000006,-0.020628,607.15
1004,0.18406,-0.043077,-0.0098931,606.43
1005,0.18402000000000002,-0.028956,-0.029243,605.84
1006,0.18336,-0.051068999999999996,-0.028502,606.63
1011,0.18273,-0.072528,-0.009407299999999999,604.61
1020,0.18147,-0.076549,-0.019074,603.33
1015,0.18217,-0.0146,-0.0088759,604.17
1018,0.18206,-0.0011482,-0.040022,603.99
1019,0.18168,-0.012606000000000001,-0.03551,604.08
1032,0.18042,0.0014777000000000002,-0.0036779000000000004,601.98
1034,0.18017,0.001212,-0.034581,601.54
1037,0.18017,-0.01243,0.00026037,601.49
6285,0.18489,0.0031420000000000003,-0.012608,607.0
11154,0.18487,-0.027704000000000003,0.12472000000000001,608.22
11162,0.18359,-0.035667000000000004,0.12054000000000001,606.11
11185,0.18098,-0.022498,0.11775,602.15
11193,0.18033,-0.023699,0.12055,601.42
954,0.1913,-0.074639,-0.05137100000000001,614.23
955,0.1914,-0.084092,-0.081696,613.85
958,0.1913,-0.081251,-0.091403,613.47
960,0.19099000000000002,-0.081991,-0.077792,613.08
961,0.19064,-0.067147,-0.10440999999999999,613.0
966,0.18918,-0.11515,-0.048845,612.39
967,0.18869,-0.057177,-0.11300999999999999,612.91
6208,0.18908,0.12561,-0.02665,616.94
6211,0.1913,0.09336599999999999,-0.0077472999999999995,615.09
6212,0.1914,0.11070999999999999,-0.0093791,614.06
6215,0.19025,0.08042,-0.02112,614.61
6216,0.19072,0.082139,-0.03218,614.68
6218,0.1908,0.10145,-0.048501999999999997,613.43
6219,0.19000999999999998,0.09856799999999999,-0.014438,614.59
15969,0.19121,0.049374,0.063375,616.27
15970,0.19111,0.029774000000000002,0.071661,616.26
15973,0.19124000000000002,0.030479000000000003,0.08002000000000001,615.61
15980,0.18991,0.052462,0.038636000000000004,613.03
15983,0.18941,0.037218,0.016931,613.21
15984,0.18884,0.017450999999999998,0.018199,613.0
15985,0.18872,0.036596,0.045145,612.91
948,0.19146,-0.030324,-0.074282,616.08
949,0.1914,-0.047046,-0.062155999999999996,616.51
959,0.19062,-0.037701,-0.044759,613.66
962,0.19050999999999998,-0.038258999999999994,-0.052171,613.59
964,0.1893,-0.024102000000000002,-0.042083999999999996,614.06
965,0.18916,-0.014334999999999999,-0.036909,613.91
973,0.18862,-0.0034038000000000002,-0.044861,611.73
6206,0.19149000000000002,0.060579999999999995,-0.063636,615.72
6209,0.18937,0.04919,-0.077407,616.45
6210,0.19065,0.077761,-0.09963,615.53
6214,0.18868,0.046702999999999995,-0.077658,615.72
6217,0.1907,0.086745,-0.089325,613.6
6222,0.19067,0.097053,-0.07059,612.96
6230,0.18943,0.064544,-0.09489,612.74
15978,0.19005,0.12147000000000001,0.031584,613.69
15979,0.18997999999999998,0.077664,0.06840700000000001,613.26
15981,0.18993,0.08232300000000001,0.07068200000000001,612.44
15992,0.18869,0.097011,0.076638,611.71
15994,0.18853,0.095854,0.068094,610.96
15998,0.18732000000000001,0.085523,0.050376,611.03
16005,0.18635,0.079791,0.059445000000000005,609.52
956,0.19111,-0.076585,-0.014738,613.53
992,0.1854,-0.11227999999999999,-0.0095892,607.59
11115,0.19066,-0.11795,0.038926999999999996,613.72
11116,0.19050999999999998,-0.1217,0.025887,613.42
11121,0.19027,-0.10715999999999999,0.043342,613.09
11131,0.18857000000000002,-0.08119900000000001,0.009584200000000001,611.31
11136,0.18757000000000001,-0.09047000000000001,0.0048735,610.98
11107,0.19042,-0.0033928000000000005,0.027694999999999997,616.98
11119,0.19035,-0.008224200000000001,0.074188,613.57
11122,0.18899000000000002,-0.0029296999999999995,0.047566000000000004,614.88
11134,0.18741,-0.024483,0.080225,611.57
11135,0.1877,-0.014825999999999999,0.073366,611.1
11139,0.18708,-0.0018804000000000002,0.095964,609.33
11143,0.19063,0.0028511999999999995,0.045079,617.12
6223,0.19085,0.017868000000000002,-0.031013,613.12
6227,0.1899,0.020005000000000002,-0.014785,613.05
6245,0.1883,0.045344,-0.0062932,612.43
6246,0.18866,0.045850999999999996,-0.038185000000000004,611.43
6253,0.1876,0.02217,-0.012324,610.63
6263,0.18644000000000002,0.048273,-0.013217,610.0
6268,0.18675,0.022931,-0.047318,609.04
11110,0.19158,-0.043134,0.076007,614.19
11113,0.19097999999999998,-0.078151,0.064554,614.17
11117,0.19053,-0.07095,0.070575,613.99
11120,0.19058,-0.043019999999999996,0.083766,613.1
11123,0.18995,-0.050588,0.077457,613.04
11124,0.19,-0.041254,0.068535,612.89
11125,0.1894,-0.072702,0.058553999999999995,613.2
15966,0.18988,0.041714999999999995,0.12158,617.54
15982,0.18738,0.051976,0.1178,614.48
15990,0.18878,0.053613,0.11342,611.77
15995,0.188,0.064256,0.10006,610.55
16001,0.18696,0.055277,0.10065,608.86
16004,0.1868,0.053729,0.1038,608.65
16006,0.1862,0.06879400000000001,0.08705399999999999,608.46
6226,0.19030999999999998,0.051629999999999995,-0.11037999999999999,613.07
6233,0.18764,0.020919,-0.1269,613.77
6238,0.18863,0.043905,-0.11732000000000001,612.13
6249,0.18839,0.042259,-0.11223,610.71
6266,0.1868,0.050887,-0.11249,609.17
1013,0.18781,-0.019527000000000003,0.00089365,612.77
11127,0.18902,-0.027408999999999996,0.025741000000000003,613.42
11133,0.18733,-0.048918,0.025259,612.07
11147,0.18597,-0.034018,0.032041,609.28
953,0.19034,-0.0056091,-0.075653,615.9
979,0.18674000000000002,-0.012022,-0.084343,611.78
6251,0.18947,0.0038933,-0.083912,611.55
6254,0.18784,0.0093491,-0.07899099999999999,610.41
6259,0.18646,0.0050687,-0.086918,610.8
6321,0.18764,0.0027646999999999997,-0.088016,612.52
15837,0.19308,0.10657,0.07268200000000001,636.64
15897,0.19455999999999998,0.11367999999999999,0.059194000000000004,628.21
15930,0.19673,0.073857,0.10138,621.15
15938,0.19429000000000002,0.041551,0.07269400000000001,621.29
15939,0.19571,0.068102,0.071638,619.55
15943,0.19596,0.088936,0.068548,618.16
15946,0.19497,0.048606,0.080386,619.1
159,0.19285,-0.040244999999999996,-0.12258,675.21
893,0.19693,-0.0063783,-0.072531,623.4
895,0.1974,-0.02078,-0.080725,622.87
896,0.19505999999999998,-0.040293999999999996,-0.074633,623.53
902,0.19772,-0.02093,-0.059283,622.46
912,0.19567,-0.040447000000000004,-0.11965,620.56
913,0.1969,-0.055788,-0.07045900000000001,620.85
10843,0.19421,-0.10486,0.074759,648.37
11045,0.19369,-0.12355999999999999,0.035762,628.35
11056,0.19793,-0.090987,0.039411,625.24
11081,0.19607,-0.07320800000000001,0.031239999999999997,621.41
11085,0.19560999999999998,-0.07488600000000001,0.056638,620.46
11094,0.19452,-0.094532,0.050824,618.09
11099,0.1942,-0.10417,0.014854,616.27
6142,0.19443,0.1253,-0.027783999999999996,627.19
6174,0.19701,0.11034000000000001,-0.023684999999999998,619.67
6185,0.19505999999999998,0.10980999999999999,-0.017407,618.35
6213,0.19746,0.079812,-0.001668,624.27
15918,0.19654000000000002,0.087115,0.01822,624.27
15929,0.19504000000000002,0.09031900000000001,0.0085551,622.43
15933,0.19449,0.06765,0.014653,621.98
938,0.19386,-0.0055451,-0.11204000000000001,616.67
6175,0.19566,0.046193,-0.08842799999999999,620.4
6176,0.19694,0.02147,-0.088406,619.89
6180,0.19501,0.028487000000000002,-0.12207,619.82
6183,0.19615,0.013674,-0.086171,617.98
6184,0.19551,0.0073152,-0.11724000000000001,617.79
6201,0.19254000000000002,0.041928,-0.09372799999999999,615.91
99,0.1975,-0.088982,-0.093167,679.02
908,0.19785999999999998,-0.06251699999999999,-0.10499000000000001,620.0
914,0.19719,-0.06552100000000001,-0.091046,620.38
917,0.1968,-0.088948,-0.087366,619.51
934,0.19496,-0.079636,-0.079701,617.09
936,0.19472,-0.07777,-0.08658300000000001,616.9
940,0.19372,-0.07939600000000001,-0.081866,616.05
6160,0.19782,0.046781,-0.062004,622.98
6162,0.19719,0.051336,-0.059849,622.55
6177,0.19524,0.050234,-0.06012000000000001,620.22
6187,0.19532,0.10536,-0.061348,617.3
6197,0.19327,0.094095,-0.078537,615.72
6199,0.1924,0.059623,-0.062379,616.45
6200,0.19208,0.07783,-0.058878,616.86
894,0.19555999999999998,-0.10547999999999999,-0.071625,623.35
911,0.19764,-0.099163,-0.034710000000000005,619.7
920,0.19660999999999998,-0.087906,-0.046554000000000005,618.63
923,0.19574,-0.067995,-0.056459,619.07
924,0.19552,-0.07277,-0.050408999999999995,618.9
928,0.19545,-0.10572000000000001,-0.061124,617.51
929,0.19387000000000001,-0.10421,-0.07138,618.37
11082,0.19764,-0.002494,0.081823,619.5
11084,0.19629000000000002,-0.011147,0.06515,620.47
11106,0.19261,-0.010204000000000001,0.053390999999999994,616.65
15931,0.19782,0.029077999999999996,0.045646,620.47
15934,0.19645,0.025248,0.064849,621.39
15941,0.19644,0.027533,0.050498,619.4
15942,0.1963,0.018802000000000003,0.041509,617.91
939,0.19259,-0.006502199999999999,-0.020687999999999998,618.29
945,0.19191,-0.011238,-0.012075,617.03
957,0.19509,-0.015228,-0.0011780999999999999,620.65
1000,0.19302,-0.00078025,-0.0019495,617.99
1009,0.19412000000000001,-0.0082191,0.0014122,619.16
6178,0.19602999999999998,0.011169,-0.014126,620.12
6186,0.19504000000000002,0.01377,-0.024865,617.84
11071,0.19748,-0.029963,0.10697000000000001,623.1
11076,0.19630999999999998,-0.027022000000000004,0.095412,622.52
11077,0.19595,-0.022259,0.087659,622.3
11086,0.19704000000000002,-0.033759,0.091522,619.39
11090,0.19482,-0.031213,0.10895,620.04
11102,0.1924,-0.030560000000000004,0.12276,617.22
11103,0.19354000000000002,-0.007453399999999999,0.092708,615.88
11061,0.19723,-0.045525,0.023348,623.95
11064,0.19671,-0.038616000000000004,0.025361,623.72
11066,0.19699,-0.027010000000000003,0.007690300000000001,623.99
11088,0.19595,-0.03922,0.042629,620.21
11089,0.19582,-0.035414,0.031917,620.39
11091,0.19497,-0.047175,0.011939,619.76
11092,0.19507,-0.038724,0.040382999999999995,619.44
900,0.19655999999999998,-0.050006999999999996,-0.022047,623.18
907,0.19705999999999999,-0.060361,-0.015513999999999998,621.38
910,0.1979,-0.078553,-0.0066013999999999995,619.73
916,0.19734000000000002,-0.067146,-0.015358000000000002,620.24
918,0.19659000000000001,-0.063916,-0.0051784,619.81
927,0.19543,-0.090515,-0.006403699999999999,618.48
935,0.19416,-0.070364,-0.024362,617.88
6170,0.19785999999999998,0.034217000000000004,-0.043185,620.1
6182,0.19463,0.054594000000000004,-0.032271,619.64
6188,0.19337000000000001,0.056504,-0.025901999999999998,619.16
6191,0.19371,0.068877,-0.034552,617.97
6192,0.19446,0.032313,-0.029191,617.38
6193,0.19355,0.067304,-0.032357,617.77
6194,0.19395,0.033576999999999996,-0.021487,617.36
11052,0.19747,-0.07362300000000001,0.10323,625.66
11087,0.19342,-0.083049,0.097002,620.95
11093,0.19577,-0.054340999999999993,0.10835999999999998,618.25
11104,0.19303,-0.056718,0.10801,615.98
11105,0.19308,-0.053578,0.10854000000000001,615.73
10285,0.20034000000000002,-0.012626,0.12835,684.09
10580,0.19908,-0.012062,0.12839,665.06
11049,0.20319,-0.01268,0.095497,624.32
11060,0.20129,-0.041098,0.090853,622.59
11067,0.20025,-0.015915000000000002,0.1191,621.39
11074,0.19833,-0.014469,0.084064,622.02
15321,0.20025,0.037417,0.12297000000000001,672.97
6147,0.20212,0.10807,-0.027988,623.54
6156,0.19856,0.12359,-0.020297,622.43
6165,0.19827999999999998,0.11231,-0.015641,621.21
6169,0.19858,0.12899000000000002,-0.0013631,681.57
15192,0.2027,0.12644,0.025782999999999997,692.74
15265,0.20394,0.12339000000000001,0.037545,676.97
15339,0.20067000000000002,0.11572,0.056567,672.07
5644,0.20285,0.11374000000000001,-0.060507000000000005,667.62
5991,0.20409000000000002,0.11210999999999999,-0.06276,644.02
6123,0.20274,0.078909,-0.06729299999999999,627.66
6125,0.20324,0.062713,-0.044903,627.18
6127,0.20348,0.058319,-0.059130999999999996,626.73
6131,0.20407,0.1029,-0.046717,625.55
6152,0.20037,0.061515999999999994,-0.050804,623.02
6119,0.20231,0.07421699999999999,-0.007513600000000001,628.88
6130,0.20199999999999999,0.041884,-0.001288,627.23
6135,0.20199999999999999,0.031013,-0.015755,625.46
6136,0.20097,0.055976,-0.017225,625.99
6137,0.20215,0.02087,-0.016762,625.21
6138,0.20029,0.06829099999999999,-0.0056295,626.06
6151,0.19908,0.051426,7.591600000000001e-05,625.43
5606,0.20046,0.022690000000000002,-0.12675999999999998,668.99
5915,0.19996,0.063468,-0.11132,650.42
5916,0.2035,0.084629,-0.096029,650.51
6075,0.20227,0.022829,-0.12559,635.04
6104,0.20143,0.042894,-0.080568,630.98
6117,0.20401,0.051835,-0.093931,628.32
6132,0.20207999999999998,0.043492,-0.11713,625.78
11036,0.20185,-0.007714199999999999,0.041451,628.6
11047,0.19923,-0.003949800000000001,0.027826,626.51
11075,0.19798,-0.0028799,0.065038,622.41
15892,0.2016,0.012921,0.057358000000000006,627.42
15893,0.20235,0.03828,0.023362,626.25
15898,0.20229,0.015438,0.021111,626.25
15910,0.20077,0.026182999999999998,0.032570999999999996,624.4
790,0.20403,-0.019178999999999998,-0.073501,634.97
822,0.20294,-0.020895,-0.07157100000000001,631.15
841,0.19915,-0.014051,-0.070752,629.75
844,0.20271,-0.022928999999999998,-0.045018999999999997,628.45
848,0.1985,-0.01849,-0.076887,628.23
856,0.20052,-0.0033134999999999996,-0.086126,626.81
862,0.20209000000000002,-0.010188,-0.047777,626.24
882,0.20083,-0.074522,-0.008106,622.33
989,0.20346,-0.07653,-5.2273e-05,624.64
11011,0.20260999999999998,-0.073572,0.047894,630.67
11015,0.20403,-0.064692,0.038517,630.6
11020,0.20423,-0.058749,0.018004,630.25
11029,0.20149,-0.060391,0.026376999999999998,629.84
11037,0.20382,-0.070188,0.0057216,627.52
830,0.20206,-0.042934,-0.090205,629.72
852,0.19998,-0.043386,-0.091317,627.09
860,0.20326,-0.055932,-0.10092000000000001,625.23
863,0.20339000000000002,-0.070646,-0.07839600000000001,624.33
866,0.19844,-0.046105,-0.076876,626.15
867,0.20158,-0.057925,-0.09766,624.25
876,0.19845,-0.052004999999999996,-0.08334,624.78
15741,0.20073,0.099085,0.081581,644.77
15887,0.20302,0.07355700000000001,0.057824,627.6
15891,0.20427,0.060734,0.09073099999999999,625.64
15895,0.20018,0.03961,0.076896,627.32
15899,0.20271,0.097445,0.048808,625.32
15911,0.19989,0.061859000000000004,0.070762,624.23
15915,0.20093,0.081776,0.077849,622.51
761,0.19919,-0.12424,-0.032626,639.0
869,0.2022,-0.096372,-0.015931999999999998,623.89
891,0.19974,-0.11218,-0.0076566,621.29
904,0.19841,-0.097723,-0.017653,620.54
909,0.19802,-0.098107,-0.0040536,620.38
10485,0.2012,-0.12662,0.021566,669.61
11043,0.19946,-0.12287999999999999,0.031688,627.2
65,0.20381,-0.031919,-0.12433,692.1
812,0.20297,-0.040927,-0.12052,631.77
815,0.19808,-0.041571,-0.12125999999999999,632.59
834,0.2027,-0.014962,-0.10545999999999998,629.14
839,0.2041,-0.028566,-0.12162,628.17
851,0.20235,-0.03361,-0.12105999999999999,626.47
859,0.2037,-0.0084372,-0.11725,625.33
836,0.20345,-0.02179,-0.0094147,629.04
837,0.20325,-0.014419999999999999,-0.018376,628.76
842,0.20309000000000002,-0.028732999999999998,-0.014971,628.87
849,0.20142000000000002,-0.026292000000000003,-0.008659299999999998,628.03
868,0.20118,-0.045651,-0.011537,625.84
877,0.19902999999999998,-0.014393000000000001,-0.0078205,624.15
881,0.19865,-0.015453,-0.017166999999999998,624.08
606,0.19876,-0.098192,-0.08290399999999999,651.69
823,0.20323,-0.10559,-0.070363,630.69
855,0.20349,-0.076724,-0.033763,626.19
857,0.20423,-0.08484900000000001,-0.065829,624.79
872,0.20182999999999998,-0.10295,-0.061713,622.86
873,0.20156,-0.089809,-0.043736000000000004,623.06
879,0.20135999999999998,-0.087909,-0.041522,622.76
11042,0.20312,-0.032616,0.055707000000000007,627.05
11051,0.20167000000000002,-0.054962000000000004,0.060991,624.82
11054,0.20065999999999998,-0.034863,0.045472000000000005,625.25
11055,0.20135,-0.04129,0.042208999999999997,624.99
11057,0.2017,-0.037127999999999994,0.071519,623.52
11059,0.20075,-0.030021,0.059715,623.8
11062,0.19955,-0.040383999999999996,0.049618999999999996,623.74
11028,0.2008,-0.085806,0.093437,629.49
11032,0.20278,-0.088034,0.065813,628.1
11035,0.20192000000000002,-0.10976,0.062355999999999995,627.93
11058,0.2011,-0.070031,0.10106,622.8
11065,0.20017000000000001,-0.07868,0.073372,622.66
11073,0.19899,-0.10309000000000001,0.067474,621.47
11078,0.19879000000000002,-0.07154500000000001,0.093438,620.21
843,0.20367000000000002,-0.048681999999999996,-0.056589,628.83
850,0.20299,-0.044663,-0.054836,627.44
861,0.20094,-0.05814400000000001,-0.057752,626.43
870,0.20137,-0.040147,-0.053958000000000006,625.22
871,0.19989,-0.06270099999999999,-0.052034000000000004,625.06
875,0.19994,-0.042581,-0.057977999999999995,624.77
880,0.20135999999999998,-0.040024000000000004,-0.041412,622.58
5648,0.21003000000000002,0.1285,-0.0043216,681.48
5889,0.20478,0.12697999999999998,-0.014823,651.61
15411,0.20588,0.12103,0.044754,669.19
15821,0.20772,0.083151,0.006511199999999999,636.08
15833,0.20968,0.10904000000000001,0.049214999999999995,634.7
15846,0.20901999999999998,0.076169,0.017214,633.28
15851,0.21006999999999998,0.11857999999999999,0.035989,631.15
15832,0.20939000000000002,0.055544,0.044025999999999996,634.74
15840,0.20793000000000003,0.055970000000000006,0.047439,634.2
15855,0.2044,0.044459,0.062498000000000005,632.24
15863,0.20890999999999998,0.07791100000000001,0.071725,629.86
15869,0.20526999999999998,0.016654,0.068642,630.34
15872,0.20556999999999997,0.092626,0.083663,628.9
15879,0.20583,0.06595,0.075245,627.77
10963,0.20968,-0.076543,0.050460000000000005,636.11
10964,0.20956,-0.056899,0.042435,636.69
10980,0.20781,-0.081076,0.020794,633.53
10981,0.2086,-0.080913,0.016184999999999998,633.84
10985,0.20665,-0.042312999999999996,0.021402,632.78
10993,0.20793000000000003,-0.07205299999999999,0.053751,632.39
11004,0.20447,-0.079135,0.052475,630.99
10635,0.20881,-0.037148,0.12355,662.75
10864,0.20905,-0.067915,0.10747999999999999,646.28
10976,0.21051,-0.030913999999999997,0.11323,634.41
10986,0.20699,-0.029126999999999997,0.10714000000000001,632.92
11005,0.21011999999999997,-0.06705499999999999,0.10194,629.57
11006,0.20563,-0.028071,0.089871,630.75
11007,0.20831,-0.049098,0.11317,629.94
67,0.20951999999999998,-0.037645,-0.12343,691.01
103,0.2092,-0.05851699999999999,-0.115,679.27
180,0.20843000000000003,-0.032208,-0.12476,674.58
281,0.20843000000000003,-0.048901,-0.11882999999999999,670.99
548,0.20685,-0.066105,-0.11082,656.67
603,0.20892,-0.021062,-0.12624000000000002,651.7
667,0.20915,-0.048963,-0.11737,646.44
789,0.20869000000000001,-0.0010428,-0.008736399999999998,634.98
811,0.20561,-0.0098979,-0.021928,632.13
6113,0.20475,0.014485,-0.0028623,629.23
6149,0.20970999999999998,0.0058559,-0.01762,632.54
6243,0.20526999999999998,0.0038597,-0.022279,628.43
10977,0.20735,-0.009826600000000001,0.031049,634.99
10983,0.20465999999999998,-0.018382,0.012213,634.02
6078,0.20736,0.062649,-0.011731,633.7
6085,0.20861,0.058089,-0.023074,633.04
6087,0.20634,0.08126599999999999,-0.018366999999999998,633.15
6097,0.20969000000000002,0.075758,-0.047799,631.16
6101,0.20613,0.081932,-0.0067215,631.75
6106,0.20785,0.07831,-0.047188,629.69
6112,0.20647,0.070274,-0.046411,628.71
5369,0.20765,0.07004500000000001,-0.10830999999999999,688.06
6041,0.20818000000000003,0.029704,-0.06852899999999999,638.81
6061,0.20997,0.054487,-0.072719,635.47
6065,0.21051,0.048139,-0.059869000000000006,634.84
6067,0.2105,0.061232,-0.11009000000000001,634.36
6093,0.21028000000000002,0.074266,-0.090187,631.27
6102,0.2079,0.067649,-0.061755,630.43
10996,0.20714000000000002,-0.00085138,0.12566,631.58
11031,0.20676,-0.009862799999999998,0.095969,627.05
11098,0.20940999999999999,-0.0019523,0.10289000000000001,628.32
11164,0.20751999999999998,-0.0007967,0.09092,627.42
15558,0.20594,0.033158,0.12434,659.36
15816,0.20492,0.02501,0.12546,636.84
15841,0.2087,0.013106,0.12539,633.52
814,0.21051999999999998,-0.10095,-0.046605,629.5
817,0.20976,-0.07467599999999999,-0.060226,629.59
820,0.2096,-0.096463,-0.064074,628.76
829,0.20542,-0.067859,-0.04797,629.39
835,0.20722,-0.06501699999999999,-0.074395,627.8
838,0.2071,-0.11094000000000001,-0.045952,626.77
854,0.20435,-0.08955700000000001,-0.073808,625.08
6084,0.20924,0.01281,-0.055680999999999994,632.67
6099,0.21054,0.019211000000000002,-0.045385,630.4
6100,0.20731,0.0053756,-0.065062,631.61
6103,0.2087,0.04584,-0.045663999999999996,629.34
6107,0.20872,0.0076851,-0.04118,628.57
6118,0.20597,0.038928,-0.039864,627.14
6128,0.20475,0.033936,-0.042886,625.96
888,0.20634,-0.12600999999999998,-0.0035253,632.37
951,0.20496,-0.12387000000000001,-0.00070208,625.35
10294,0.20874,-0.12289000000000001,0.037875,681.15
10995,0.2069,-0.09339299999999999,0.0399,631.71
10999,0.21047,-0.10105,0.056357000000000004,630.87
11002,0.20973000000000003,-0.12059,0.030854000000000003,630.35
826,0.20619,-0.006524800000000001,-0.12504,629.57
5372,0.20792,0.0039722,-0.1287,685.62
6086,0.20856999999999998,0.008566299999999999,-0.10515,632.93
6121,0.20572,0.026643,-0.11205,626.55
6124,0.20551999999999998,0.032825,-0.11282,626.17
6126,0.2047,0.011316,-0.11573,626.07
750,0.21034,-0.043088999999999995,-0.08073,639.36
768,0.20861999999999997,-0.033608,-0.06066799999999999,636.46
770,0.21001,-0.0037105,-0.082272,636.5
778,0.21064000000000002,-0.013158000000000001,-0.095419,635.38
779,0.20923000000000003,-0.012828999999999998,-0.10194,635.1
781,0.207,-0.038254,-0.070521,634.99
824,0.20475,-0.033069,-0.083355,630.28
5970,0.21011999999999997,0.10325999999999999,-0.07548099999999999,646.42
5990,0.20748000000000003,0.10164,-0.077687,644.17
6025,0.20631999999999998,0.11902,-0.046583,639.72
6109,0.2081,0.10951,-0.041337,628.02
6122,0.20526999999999998,0.09587899999999999,-0.075347,626.08
784,0.20995,-0.053396000000000006,-0.020342,635.27
799,0.21047,-0.051564,-0.047185000000000005,632.66
802,0.20728000000000002,-0.054113,-0.022040999999999998,633.55
809,0.207,-0.059845,-0.028397000000000002,632.88
813,0.20970999999999998,-0.073127,-0.026735000000000002,631.11
819,0.20955,-0.036813,-0.038466,629.27
825,0.20753000000000002,-0.07609199999999999,-0.030160000000000003,629.56
15198,0.21084,0.069928,0.10837999999999999,691.25
15648,0.2132,0.092583,0.087362,653.5
15767,0.21658000000000002,0.06282,0.052617,640.89
